@relation LibReaderClassificationProblem

@attribute userid string
@attribute username string
@attribute major string
@attribute college string
@attribute bookname string
@attribute author string
@attribute topic string
@attribute lang string
@attribute Class {人文科学,自然科学,社会科学,科学技术,其他}

@data
20100100005,username,英语（高级翻译）,英语语言文化学院,英语专业八级阅读200篇,常春藤英语考试研究组,英语,eng,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,英语人文知识,刘绍龙,英语,chi,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,苹果树,'高尔斯华绥,',null,chi,自然科学
20100100005,username,英语（高级翻译）,英语语言文化学院,茵梦湖,施托姆,短篇小说,chieng,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,西方译学理论辑要,杨建华,翻译理论,chieng,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,诗说千古美人,陈鹤锦,古典诗歌,chi,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,走近埃及神话,平奇,神话,chieng,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,道连·格雷的画像,王尔德,null,chi,自然科学
20100100005,username,英语（高级翻译）,英语语言文化学院,银河铁道之夜,'宫泽贤治,',童话,chi,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,锦瑟无端五十弦,倾蓝紫,古典音乐,chi,人文科学
20100100005,username,英语（高级翻译）,英语语言文化学院,飘,'米切尔,',null,chi,自然科学
20100100005,username,英语（高级翻译）,英语语言文化学院,'首届全国旅游暨文化创意产业 (多语种) 翻译研究会论文集',修月祯,旅游,chieng,人文科学
20100100006,username,英语（高级翻译）,英语语言文化学院,东京塔,弗兰克,长篇小说,chi,人文科学
20100100006,username,英语（高级翻译）,英语语言文化学院,伊豆的舞女,川端康成,中篇小说,chi,人文科学
20100100006,username,英语（高级翻译）,英语语言文化学院,孔子是怎样炼成的,鲍鹏山,null,chi,自然科学
20100100006,username,英语（高级翻译）,英语语言文化学院,庄子注译,王世舜,庄子,chi,人文科学
20100100006,username,英语（高级翻译）,英语语言文化学院,老子的智慧,林语堂,老子,chi,人文科学
20100100006,username,英语（高级翻译）,英语语言文化学院,'雪国 古都 千纸鹤',川端康成,中篇小说,chijpn,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'Be a better reader','Smith, Nila Banton',null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'English reading skills and practice',刘学明,英语,engchi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'Fun, facts, & fiction','Stankard-Green, Linda',null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'IELTS express upper intermediate =','Hallows, Richard.',null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,Piranhas,'Grossman, Susan',null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'The story of my life =','Keller, Helen,',null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'Tuesdays with Morrie :','Albom, Mitch,',null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'Writers INC sourcebook','Sebranek, Patrick',null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,'中国译学: 传承与创新',张柏然,翻译理论,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,剑桥雅思听力精讲,黄若妤,null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,医用英语常见错误辨析,胡光远,医学,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,双城记,'狄更斯,',英语,engchi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,听力技巧突破,朱宁,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,听力教程,施心远,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,呼啸山庄,'勃朗特,',长篇小说,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,哈利·波特与密室,罗林,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,哈利·波特与魔法石,Rowling,哈利·波特与魔法石,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,基础口译阅读教程,王琛,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,外贸英语实用词汇,董秀清,对外贸易,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,大学英语固定搭配集萃,曾泽林,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,大学英语语法精编,闫洪才,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,大学英语语法讲练,王唯书,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,大学英语阅读策略训练,刘津开,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,张道真英语语法新编,'张道真,',英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,抗衰老计划,阿特金斯,衰老,chi,科学技术
20100100007,username,英语（高级翻译）,英语语言文化学院,改变世界的精彩演讲,江涛,罗斯福,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,文化与翻译,郭建中,文化,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,旅游英语的语言特点与翻译,丁大刚,旅游,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,最新雅思考试胜策,吴建业,null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,汉英双向翻译学语林,孙迎春,翻译,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,直到最后一句,卢丽莉,长篇小说,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,简明英语语法,张道真,null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,简爱,'勃朗特,',长篇小说,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,翻译与批评,周仪,翻译理论,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,翻译与跨文化交流,胡庚申,翻译,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,翻译思考录,许钧,翻译理论,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,翻译概论,姜倩,null,chi,自然科学
20100100007,username,英语（高级翻译）,英语语言文化学院,翻译通论,刘敬国,翻译理论,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,老人与海,海明威,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,老外最想与你聊的100英语话题,格里芬,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,英语专业4级词汇快突破,何悦,大学英语水平考试,chi,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,英语专业四级语法考典,杨廷君,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,英语习语可以这样学,阿里-优素福,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,英语成语与汉语成语,陈文伯,null,eng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,莎士比亚十四行诗集,莎士比亚,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,西方翻译理论文献选读,顿官刚,翻译理论,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,设计心理学,柳沙,工业设计,chi,科学技术
20100100007,username,英语（高级翻译）,英语语言文化学院,设计心理学,诺曼,工业设计,chi,科学技术
20100100007,username,英语（高级翻译）,英语语言文化学院,跨学科视域下的当代译学研究,胡开宝,翻译理论,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,金银岛,'史蒂文森,',英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,雅思强化听力,宫东风,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,雅思精选试题解析,倪慧洁,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,雅思考前15天,邓和刚,英语,chieng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,雅思考试(IELTS)普通培训类全真模拟试题,'汤姆,',英语,eng,人文科学
20100100007,username,英语（高级翻译）,英语语言文化学院,雾都孤儿,'狄更斯,',英语,chieng,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,'Translating literature :','Lefevere, André.',null,chi,自然科学
20100100008,username,英语（高级翻译）,英语语言文化学院,一公升の眼泪,木藤亚也,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,会计电算化原理与应用,石道元,会计电算化,chi,社会科学
20100100008,username,英语（高级翻译）,英语语言文化学院,信,'东野圭吾,',长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,君空,美嘉,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,命中注定,库佩勒斯,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,基础会计学,赵红进,会计学,chi,社会科学
20100100008,username,英语（高级翻译）,英语语言文化学院,孝嘉皇后,台城柳,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,微光迷失的尘夏,赤焰冷,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,心,'夏目漱石,',日语,chijpn,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,文学与翻译,'许渊冲,',文学,chieng,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,星星舟,村山由佳,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,流星之绊,'东野圭吾,',长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,源氏物語,'紫式部,',长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,理由,宫部美雪,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,罪与罚,陀思妥耶夫斯基,长篇小说,chi,人文科学
20100100008,username,英语（高级翻译）,英语语言文化学院,遇到百分之百的女孩,'村上春树,',短篇小说,chi,人文科学
20100100009,username,英语（高级翻译）,英语语言文化学院,'A writer\'s handbook :','Lester, James D.,',null,chi,自然科学
20100100009,username,英语（高级翻译）,英语语言文化学院,'Stories of Sherlock Holmes =','Doyle, Arthur Conan,',null,chi,自然科学
20100100009,username,英语（高级翻译）,英语语言文化学院,'The three musketeers','大仲马,',英语,chi,人文科学
